2022-03-02 07:24:07,109 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:24:07,288 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:24:30,523 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:24:30,824 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:25:03,190 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:25:03,518 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:26:39,203 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:26:39,562 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:27:07,576 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:27:07,864 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:27:35,747 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:27:36,067 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:28:04,191 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:28:04,576 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:28:38,549 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:28:38,895 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:35:19,915 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:35:20,260 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:41:06,969 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:41:07,334 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 07:53:29,845 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 07:53:30,036 - https://api.kite.trade:443 "GET /quote?i=NSE%3ANIFTY+50 HTTP/1.1" 200 None
2022-03-02 13:51:06,248 - CMP CE:139.5 CMP PE:182 and sl327.9
2022-03-02 13:51:06,253 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:06,403 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:06,412 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:06,541 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:08,549 - CMP CE:139.25 CMP PE:182.2 and sl327.9
2022-03-02 13:51:08,555 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:08,744 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:08,753 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:08,881 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:10,888 - CMP CE:139.1 CMP PE:183.2 and sl327.9
2022-03-02 13:51:10,894 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:11,192 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:11,199 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:11,332 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:13,340 - CMP CE:138.35 CMP PE:184.5 and sl327.9
2022-03-02 13:51:13,349 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:13,506 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:13,518 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:13,647 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:15,655 - CMP CE:138 CMP PE:183.25 and sl327.9
2022-03-02 13:51:15,659 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:16,099 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:16,108 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:16,257 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:18,266 - CMP CE:140 CMP PE:181.75 and sl327.9
2022-03-02 13:51:18,272 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:18,393 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:18,402 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:18,533 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:20,552 - CMP CE:138.05 CMP PE:182.05 and sl327.9
2022-03-02 13:51:20,558 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:20,690 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:20,697 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:20,828 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:22,833 - CMP CE:138.25 CMP PE:182 and sl327.9
2022-03-02 13:51:22,839 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:22,971 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:22,980 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:23,126 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:25,133 - CMP CE:139.4 CMP PE:181.85 and sl327.9
2022-03-02 13:51:25,138 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:25,272 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:25,280 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:25,417 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:27,426 - CMP CE:138.65 CMP PE:181.55 and sl327.9
2022-03-02 13:51:27,432 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:27,561 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:27,570 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:27,712 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:29,720 - CMP CE:138.25 CMP PE:182.4 and sl327.9
2022-03-02 13:51:29,726 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:29,852 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:29,861 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:30,007 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:32,016 - CMP CE:139.3 CMP PE:181.15 and sl327.9
2022-03-02 13:51:32,021 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:32,144 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:32,151 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:32,277 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:34,286 - CMP CE:139.25 CMP PE:180.8 and sl327.9
2022-03-02 13:51:34,291 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:34,440 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:34,447 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:34,576 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:36,585 - CMP CE:140.55 CMP PE:179.3 and sl327.9
2022-03-02 13:51:36,590 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:36,726 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:36,734 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:36,884 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:38,890 - CMP CE:140.55 CMP PE:179.35 and sl327.9
2022-03-02 13:51:38,894 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:39,035 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:39,044 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:39,169 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:41,179 - CMP CE:142.3 CMP PE:177.6 and sl327.9
2022-03-02 13:51:41,185 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:41,322 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:41,330 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:41,469 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:43,474 - CMP CE:142.85 CMP PE:175.65 and sl327.9
2022-03-02 13:51:43,479 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:43,669 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:43,677 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:43,817 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:45,824 - CMP CE:141.55 CMP PE:178 and sl327.9
2022-03-02 13:51:45,829 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:45,951 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:45,960 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:46,088 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:48,094 - CMP CE:141.2 CMP PE:179 and sl327.9
2022-03-02 13:51:48,098 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:48,546 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:48,557 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:48,692 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:50,700 - CMP CE:141.55 CMP PE:178.4 and sl327.9
2022-03-02 13:51:50,704 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:50,846 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:50,855 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:50,993 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:53,000 - CMP CE:142.5 CMP PE:176.55 and sl327.9
2022-03-02 13:51:53,006 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:53,141 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:53,149 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:53,286 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:55,290 - CMP CE:143.1 CMP PE:176.2 and sl327.9
2022-03-02 13:51:55,293 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:55,494 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:55,502 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:55,623 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:51:57,632 - CMP CE:144.05 CMP PE:174.6 and sl327.9
2022-03-02 13:51:57,638 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:57,765 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:51:57,774 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:51:58,236 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:00,242 - CMP CE:144.45 CMP PE:175.55 and sl327.9
2022-03-02 13:52:00,248 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:00,388 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:00,396 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:00,521 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:02,530 - CMP CE:146.5 CMP PE:172.9 and sl327.9
2022-03-02 13:52:02,536 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:02,674 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:02,682 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:02,823 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:04,829 - CMP CE:146 CMP PE:174.2 and sl327.9
2022-03-02 13:52:04,834 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:04,964 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:04,971 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:05,111 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:07,118 - CMP CE:144.85 CMP PE:175.2 and sl327.9
2022-03-02 13:52:07,124 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:07,278 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:07,286 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:07,419 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:09,424 - CMP CE:144.25 CMP PE:174.3 and sl327.9
2022-03-02 13:52:09,429 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:09,568 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:09,577 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:09,703 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:11,708 - CMP CE:143.65 CMP PE:175.2 and sl327.9
2022-03-02 13:52:11,712 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:11,855 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:11,864 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:11,999 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:14,009 - CMP CE:141.5 CMP PE:176.35 and sl327.9
2022-03-02 13:52:14,016 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:14,160 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:14,167 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:14,300 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:16,306 - CMP CE:142.5 CMP PE:176.75 and sl327.9
2022-03-02 13:52:16,310 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:16,458 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:16,467 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:16,602 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:18,611 - CMP CE:143.1 CMP PE:175.2 and sl327.9
2022-03-02 13:52:18,629 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:18,920 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:18,929 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:19,373 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:21,381 - CMP CE:143.3 CMP PE:175.4 and sl327.9
2022-03-02 13:52:21,387 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:21,846 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:21,859 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:22,028 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:24,037 - CMP CE:144.7 CMP PE:174.25 and sl327.9
2022-03-02 13:52:24,043 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:24,171 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:24,179 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:24,314 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:26,323 - CMP CE:145.5 CMP PE:173.65 and sl327.9
2022-03-02 13:52:26,329 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:26,454 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:26,463 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:26,600 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:28,607 - CMP CE:144.5 CMP PE:173.45 and sl327.9
2022-03-02 13:52:28,612 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:29,047 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:29,055 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:29,183 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:31,188 - CMP CE:144 CMP PE:175.4 and sl327.9
2022-03-02 13:52:31,194 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:31,641 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:31,650 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:31,818 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:33,824 - CMP CE:143.35 CMP PE:174.25 and sl327.9
2022-03-02 13:52:33,829 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:34,340 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:34,348 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:34,472 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:36,478 - CMP CE:143.7 CMP PE:174.85 and sl327.9
2022-03-02 13:52:36,482 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:36,607 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:36,612 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:36,758 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:38,766 - CMP CE:142.8 CMP PE:175.25 and sl327.9
2022-03-02 13:52:38,770 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:38,934 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:38,942 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:39,074 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:41,080 - CMP CE:140.2 CMP PE:177.7 and sl327.9
2022-03-02 13:52:41,086 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:41,227 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:41,236 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:41,413 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:43,421 - CMP CE:138.25 CMP PE:179.7 and sl327.9
2022-03-02 13:52:43,426 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:43,589 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:43,598 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:43,741 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:45,750 - CMP CE:138.75 CMP PE:179.4 and sl327.9
2022-03-02 13:52:45,756 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:46,197 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:46,205 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:46,342 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:48,351 - CMP CE:139.8 CMP PE:178.45 and sl327.9
2022-03-02 13:52:48,354 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:48,500 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:48,507 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:48,645 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:50,655 - CMP CE:138.75 CMP PE:179.25 and sl327.9
2022-03-02 13:52:50,659 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:50,794 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:50,801 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:50,933 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:52,940 - CMP CE:138.75 CMP PE:178.7 and sl327.9
2022-03-02 13:52:52,946 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:53,085 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:53,093 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:53,220 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:55,224 - CMP CE:139.2 CMP PE:178.6 and sl327.9
2022-03-02 13:52:55,230 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:55,349 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:55,357 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:55,483 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:57,490 - CMP CE:138 CMP PE:178.55 and sl327.9
2022-03-02 13:52:57,496 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:57,621 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230335700CE HTTP/1.1" 200 None
2022-03-02 13:52:57,629 - Starting new HTTPS connection (1): api.kite.trade:443
2022-03-02 13:52:57,762 - https://api.kite.trade:443 "GET /quote?i=NFO%3ABANKNIFTY2230334300PE HTTP/1.1" 200 None
2022-03-02 13:52:59,771 - CMP CE:136.85 CMP PE:180.35 and sl327.9
2022-03-02 13:52:59,775 - Starting new HTTPS connection (1): api.kite.trade:443
